method,query_id,doc_id,latency_ms
cross-encoder,PLAIN-2920,MED-3607,23.94
cross-encoder,PLAIN-2920,MED-1623,22.82
cross-encoder,PLAIN-2920,MED-2333,22.65
cross-encoder,PLAIN-2920,MED-2332,16.82
cross-encoder,PLAIN-2920,MED-2951,19.79
cross-encoder,PLAIN-2920,MED-4689,24.83
cross-encoder,PLAIN-2920,MED-4203,21.35
cross-encoder,PLAIN-2920,MED-1293,21.29
cross-encoder,PLAIN-2920,MED-3518,20.19
cross-encoder,PLAIN-2920,MED-4995,22.44
cross-encoder,PLAIN-2920,MED-5365,25.33
cross-encoder,PLAIN-2920,MED-2066,24.17
cross-encoder,PLAIN-2930,MED-4325,29.22
cross-encoder,PLAIN-2930,MED-1007,22.1
cross-encoder,PLAIN-2930,MED-1016,9.31
cross-encoder,PLAIN-2930,MED-1008,23.45
cross-encoder,PLAIN-2930,MED-1005,25.95
cross-encoder,PLAIN-2930,MED-1014,26.98
cross-encoder,PLAIN-2930,MED-1035,16.34
cross-encoder,PLAIN-2930,MED-1009,24.99
cross-encoder,PLAIN-2930,MED-1013,23.69
cross-encoder,PLAIN-2930,MED-1017,18.15
cross-encoder,PLAIN-2930,MED-3514,24.57
cross-encoder,PLAIN-2930,MED-4875,28.83
cross-encoder,PLAIN-2930,MED-3508,27.68
cross-encoder,PLAIN-2930,MED-1006,26.51
cross-encoder,PLAIN-2930,MED-3506,26.85
cross-encoder,PLAIN-2930,MED-1012,23.65
cross-encoder,PLAIN-2930,MED-946,20.32
cross-encoder,PLAIN-2930,MED-1011,20.75
cross-encoder,PLAIN-2930,MED-3512,24.69
cross-encoder,PLAIN-2930,MED-2013,25.9
cross-encoder,PLAIN-2940,MED-3961,28.23
cross-encoder,PLAIN-2940,MED-1579,24.12
cross-encoder,PLAIN-2940,MED-3966,26.59
cross-encoder,PLAIN-2940,MED-1580,37.39
cross-encoder,PLAIN-2940,MED-1581,24.62
cross-encoder,PLAIN-2940,MED-1575,26.66
cross-encoder,PLAIN-2940,MED-3965,24.09
cross-encoder,PLAIN-2940,MED-1578,33.02
cross-encoder,PLAIN-2940,MED-3967,29.85
cross-encoder,PLAIN-2940,MED-1425,23.81
cross-encoder,PLAIN-2940,MED-1582,25.95
cross-encoder,PLAIN-2940,MED-2359,28.96
cross-encoder,PLAIN-2940,MED-1574,25.76
cross-encoder,PLAIN-2940,MED-2791,26.56
cross-encoder,PLAIN-2940,MED-2816,21.66
cross-encoder,PLAIN-2940,MED-3963,20.41
cross-encoder,PLAIN-2940,MED-3970,26.32
cross-encoder,PLAIN-2940,MED-2813,24.8
cross-encoder,PLAIN-2940,MED-3106,26.48
cross-encoder,PLAIN-2940,MED-1188,26.83
cross-encoder,PLAIN-2950,MED-1957,22.45
cross-encoder,PLAIN-2950,MED-1625,22.26
cross-encoder,PLAIN-2950,MED-2742,24.5
cross-encoder,PLAIN-2950,MED-1147,24.29
cross-encoder,PLAIN-2950,MED-4140,22.21
cross-encoder,PLAIN-2950,MED-4443,27.99
cross-encoder,PLAIN-2950,MED-1956,28.05
cross-encoder,PLAIN-2950,MED-4944,22.05
cross-encoder,PLAIN-2950,MED-5347,18.1
cross-encoder,PLAIN-2950,MED-1960,29.5
cross-encoder,PLAIN-2950,MED-1288,16.31
cross-encoder,PLAIN-2950,MED-1959,22.05
cross-encoder,PLAIN-2950,MED-3691,26.23
cross-encoder,PLAIN-2950,MED-2087,19.86
cross-encoder,PLAIN-2950,MED-4148,26.76
cross-encoder,PLAIN-2950,MED-1267,23.83
cross-encoder,PLAIN-2950,MED-4129,23.16
cross-encoder,PLAIN-2950,MED-5018,17.03
cross-encoder,PLAIN-2950,MED-2992,32.06
cross-encoder,PLAIN-2950,MED-5164,28.78
cross-encoder,PLAIN-2960,MED-4371,25.6
cross-encoder,PLAIN-2960,MED-4372,21.28
cross-encoder,PLAIN-2960,MED-4374,25.09
cross-encoder,PLAIN-2960,MED-4370,19.11
cross-encoder,PLAIN-2960,MED-2016,21.68
cross-encoder,PLAIN-2960,MED-4454,25.19
cross-encoder,PLAIN-2960,MED-2181,24.07
cross-encoder,PLAIN-2960,MED-2750,33.06
cross-encoder,PLAIN-2960,MED-4774,23.37
cross-encoder,PLAIN-2960,MED-1448,25.09
cross-encoder,PLAIN-2960,MED-2753,28.65
cross-encoder,PLAIN-2960,MED-1553,23.68
cross-encoder,PLAIN-2960,MED-5057,28.63
cross-encoder,PLAIN-2960,MED-4366,20.97
cross-encoder,PLAIN-2960,MED-1862,25.19
cross-encoder,PLAIN-2960,MED-1955,20.81
cross-encoder,PLAIN-2960,MED-4028,24.59
cross-encoder,PLAIN-2960,MED-1518,28.3
cross-encoder,PLAIN-2960,MED-2755,19.43
cross-encoder,PLAIN-2960,MED-5363,23.64
cross-encoder,PLAIN-2970,MED-3550,19.64
cross-encoder,PLAIN-2970,MED-4724,21.47
cross-encoder,PLAIN-2970,MED-4114,26.8
cross-encoder,PLAIN-2970,MED-4030,20.38
cross-encoder,PLAIN-2970,MED-1192,20.99
cross-encoder,PLAIN-2970,MED-1026,10.78
cross-encoder,PLAIN-2970,MED-3282,19.52
cross-encoder,PLAIN-2970,MED-3534,19.81
cross-encoder,PLAIN-2970,MED-1999,17.73
cross-encoder,PLAIN-2970,MED-2384,23.24
cross-encoder,PLAIN-2970,MED-2203,26.04
cross-encoder,PLAIN-2970,MED-1512,25.91
cross-encoder,PLAIN-2970,MED-1988,17.54
cross-encoder,PLAIN-2970,MED-4136,19.29
cross-encoder,PLAIN-2970,MED-3644,21.3
cross-encoder,PLAIN-2970,MED-5304,26.84
cross-encoder,PLAIN-2970,MED-4560,21.37
cross-encoder,PLAIN-2970,MED-5045,31.13
cross-encoder,PLAIN-2970,MED-1564,22.1
cross-encoder,PLAIN-2970,MED-1334,19.53
cross-encoder,PLAIN-2981,MED-4403,28.28
cross-encoder,PLAIN-2981,MED-3198,20.2
cross-encoder,PLAIN-2981,MED-2775,21.1
cross-encoder,PLAIN-2981,MED-5109,31.0
cross-encoder,PLAIN-2981,MED-3087,22.19
cross-encoder,PLAIN-2981,MED-4751,21.64
cross-encoder,PLAIN-2981,MED-4909,23.01
cross-encoder,PLAIN-2981,MED-335,19.02
cross-encoder,PLAIN-2981,MED-1778,20.57
cross-encoder,PLAIN-2981,MED-4398,27.97
cross-encoder,PLAIN-2981,MED-3583,23.06
cross-encoder,PLAIN-2981,MED-2371,25.32
cross-encoder,PLAIN-2981,MED-2338,27.46
cross-encoder,PLAIN-2981,MED-3542,24.94
cross-encoder,PLAIN-2981,MED-4834,29.14
cross-encoder,PLAIN-2981,MED-3038,20.2
cross-encoder,PLAIN-2981,MED-5208,21.28
cross-encoder,PLAIN-2981,MED-4232,25.81
cross-encoder,PLAIN-2981,MED-5185,20.53
cross-encoder,PLAIN-2981,MED-1148,22.99
cross-encoder,PLAIN-2991,MED-1663,26.69
cross-encoder,PLAIN-2991,MED-1667,17.33
cross-encoder,PLAIN-2991,MED-4424,26.61
cross-encoder,PLAIN-2991,MED-1657,26.01
cross-encoder,PLAIN-2991,MED-1664,13.11
cross-encoder,PLAIN-2991,MED-3231,11.25
cross-encoder,PLAIN-2991,MED-1656,24.51
cross-encoder,PLAIN-2991,MED-3793,28.62
cross-encoder,PLAIN-2991,MED-3513,27.35
cross-encoder,PLAIN-2991,MED-3658,27.73
cross-encoder,PLAIN-2991,MED-4103,22.87
cross-encoder,PLAIN-2991,MED-3944,19.13
cross-encoder,PLAIN-2991,MED-4085,30.9
cross-encoder,PLAIN-2991,MED-2945,27.74
cross-encoder,PLAIN-2991,MED-5016,25.81
cross-encoder,PLAIN-2991,MED-2099,21.47
cross-encoder,PLAIN-2991,MED-1006,25.88
cross-encoder,PLAIN-2991,MED-4827,25.3
cross-encoder,PLAIN-2991,MED-2813,28.7
cross-encoder,PLAIN-2991,MED-4830,23.68
cross-encoder,PLAIN-3001,MED-3314,26.18
cross-encoder,PLAIN-3001,MED-1114,31.0
cross-encoder,PLAIN-3001,MED-4484,24.23
cross-encoder,PLAIN-3001,MED-3699,22.37
cross-encoder,PLAIN-3001,MED-2304,22.71
cross-encoder,PLAIN-3001,MED-1103,22.05
cross-encoder,PLAIN-3001,MED-4436,24.54
cross-encoder,PLAIN-3001,MED-1817,21.24
cross-encoder,PLAIN-3001,MED-1151,22.83
cross-encoder,PLAIN-3001,MED-1156,24.95
cross-encoder,PLAIN-3001,MED-2693,33.69
cross-encoder,PLAIN-3001,MED-5175,20.93
cross-encoder,PLAIN-3001,MED-1725,21.09
cross-encoder,PLAIN-3001,MED-4261,20.25
cross-encoder,PLAIN-3001,MED-5236,25.55
cross-encoder,PLAIN-3001,MED-5145,30.87
cross-encoder,PLAIN-3001,MED-1380,24.88
cross-encoder,PLAIN-3001,MED-4278,26.87
cross-encoder,PLAIN-3001,MED-3854,25.05
cross-encoder,PLAIN-3001,MED-4483,29.64
cross-encoder,PLAIN-3014,MED-4871,25.68
cross-encoder,PLAIN-3014,MED-1378,20.95
cross-encoder,PLAIN-3014,MED-2028,21.15
cross-encoder,PLAIN-3014,MED-4650,19.46
cross-encoder,PLAIN-3014,MED-3757,21.85
cross-encoder,PLAIN-3014,MED-905,25.05
cross-encoder,PLAIN-3014,MED-3452,18.69
cross-encoder,PLAIN-3014,MED-1741,23.0
cross-encoder,PLAIN-3014,MED-4649,25.19
cross-encoder,PLAIN-3014,MED-4234,26.81
cross-encoder,PLAIN-3014,MED-2520,19.85
cross-encoder,PLAIN-3014,MED-2673,20.04
cross-encoder,PLAIN-3014,MED-4365,21.31
cross-encoder,PLAIN-3014,MED-5123,18.55
cross-encoder,PLAIN-3014,MED-1054,18.84
cross-encoder,PLAIN-3014,MED-2287,24.65
cross-encoder,PLAIN-3014,MED-745,21.37
cross-encoder,PLAIN-3014,MED-1780,24.32
cross-encoder,PLAIN-3014,MED-979,24.28
cross-encoder,PLAIN-3014,MED-1226,28.75
cross-encoder,PLAIN-3026,MED-4976,27.37
cross-encoder,PLAIN-3026,MED-1601,23.13
cross-encoder,PLAIN-3026,MED-5131,24.29
cross-encoder,PLAIN-3026,MED-5188,19.19
cross-encoder,PLAIN-3026,MED-4353,26.82
cross-encoder,PLAIN-3026,MED-3157,19.26
cross-encoder,PLAIN-3026,MED-936,26.84
cross-encoder,PLAIN-3026,MED-3453,27.24
cross-encoder,PLAIN-3026,MED-4470,27.01
cross-encoder,PLAIN-3026,MED-2384,26.19
cross-encoder,PLAIN-3026,MED-4929,26.08
cross-encoder,PLAIN-3026,MED-3024,31.62
cross-encoder,PLAIN-3026,MED-3617,24.91
cross-encoder,PLAIN-3026,MED-917,26.26
cross-encoder,PLAIN-3026,MED-4928,23.4
cross-encoder,PLAIN-3026,MED-4832,30.87
cross-encoder,PLAIN-3026,MED-4685,14.85
cross-encoder,PLAIN-3026,MED-5136,21.98
cross-encoder,PLAIN-3026,MED-3986,25.18
cross-encoder,PLAIN-3026,MED-5361,25.83
cross-encoder,PLAIN-3037,MED-5069,20.16
cross-encoder,PLAIN-3037,MED-5215,17.23
cross-encoder,PLAIN-3037,MED-863,10.79
cross-encoder,PLAIN-3037,MED-4663,25.25
cross-encoder,PLAIN-3037,MED-917,32.91
cross-encoder,PLAIN-3037,MED-1936,26.54
cross-encoder,PLAIN-3037,MED-1983,22.31
cross-encoder,PLAIN-3037,MED-1617,18.61
cross-encoder,PLAIN-3037,MED-2745,24.08
cross-encoder,PLAIN-3037,MED-1299,22.92
cross-encoder,PLAIN-3037,MED-5085,26.24
cross-encoder,PLAIN-3037,MED-5109,28.23
cross-encoder,PLAIN-3037,MED-2787,29.22
cross-encoder,PLAIN-3037,MED-2200,23.82
cross-encoder,PLAIN-3037,MED-2781,29.25
cross-encoder,PLAIN-3037,MED-2370,12.13
cross-encoder,PLAIN-3037,MED-934,11.5
cross-encoder,PLAIN-3037,MED-4882,24.98
cross-encoder,PLAIN-3037,MED-3378,19.31
cross-encoder,PLAIN-3037,MED-4019,25.12
cross-encoder,PLAIN-3053,MED-4525,19.86
cross-encoder,PLAIN-3053,MED-4526,28.3
cross-encoder,PLAIN-3053,MED-2523,25.81
cross-encoder,PLAIN-3053,MED-3811,22.0
cross-encoder,PLAIN-3053,MED-4416,25.05
cross-encoder,PLAIN-3053,MED-1848,26.39
cross-encoder,PLAIN-3053,MED-4575,21.99
cross-encoder,PLAIN-3053,MED-1542,26.74
cross-encoder,PLAIN-3053,MED-5275,28.16
cross-encoder,PLAIN-3053,MED-3021,27.73
cross-encoder,PLAIN-3053,MED-1666,24.86
cross-encoder,PLAIN-3053,MED-2894,29.16
cross-encoder,PLAIN-3053,MED-4790,25.32
cross-encoder,PLAIN-3053,MED-1429,24.08
cross-encoder,PLAIN-3053,MED-1840,27.36
cross-encoder,PLAIN-3053,MED-3151,25.85
cross-encoder,PLAIN-3053,MED-4350,24.28
cross-encoder,PLAIN-3053,MED-1497,20.28
cross-encoder,PLAIN-3053,MED-4302,21.29
cross-encoder,PLAIN-3053,MED-5283,21.72
cross-encoder,PLAIN-3063,MED-4712,24.89
cross-encoder,PLAIN-3063,MED-2886,28.88
cross-encoder,PLAIN-3063,MED-1676,27.19
cross-encoder,PLAIN-3063,MED-4366,23.0
cross-encoder,PLAIN-3063,MED-4900,18.4
cross-encoder,PLAIN-3063,MED-5084,29.87
cross-encoder,PLAIN-3063,MED-2924,23.3
cross-encoder,PLAIN-3063,MED-2076,21.8
cross-encoder,PLAIN-3063,MED-1671,25.9
cross-encoder,PLAIN-3063,MED-4576,23.27
cross-encoder,PLAIN-3063,MED-2665,21.38
cross-encoder,PLAIN-3063,MED-3929,24.53
cross-encoder,PLAIN-3063,MED-3738,23.18
cross-encoder,PLAIN-3063,MED-5083,24.07
cross-encoder,PLAIN-3063,MED-2966,28.25
cross-encoder,PLAIN-3063,MED-2922,19.43
cross-encoder,PLAIN-3063,MED-3748,18.16
cross-encoder,PLAIN-3063,MED-3728,23.88
cross-encoder,PLAIN-3063,MED-1942,18.21
cross-encoder,PLAIN-3063,MED-1846,26.77
cross-encoder,PLAIN-3074,MED-4555,24.48
cross-encoder,PLAIN-3074,MED-4423,26.7
cross-encoder,PLAIN-3074,MED-3180,20.29
cross-encoder,PLAIN-3074,MED-1705,24.53
cross-encoder,PLAIN-3074,MED-2718,21.87
cross-encoder,PLAIN-3074,MED-3427,20.37
cross-encoder,PLAIN-3074,MED-3253,24.23
cross-encoder,PLAIN-3074,MED-4421,24.65
cross-encoder,PLAIN-3074,MED-1467,23.03
cross-encoder,PLAIN-3074,MED-4424,22.63
cross-encoder,PLAIN-3074,MED-1309,21.18
cross-encoder,PLAIN-3074,MED-4922,12.96
cross-encoder,PLAIN-3074,MED-2044,22.16
cross-encoder,PLAIN-3074,MED-2303,12.3
cross-encoder,PLAIN-3074,MED-3171,17.16
cross-encoder,PLAIN-3074,MED-1512,23.98
cross-encoder,PLAIN-3074,MED-1948,27.69
cross-encoder,PLAIN-3074,MED-1040,24.43
cross-encoder,PLAIN-3074,MED-3254,32.83
cross-encoder,PLAIN-3074,MED-4902,20.33
cross-encoder,PLAIN-3085,MED-4872,20.15
cross-encoder,PLAIN-3085,MED-4570,24.4
cross-encoder,PLAIN-3085,MED-714,21.77
cross-encoder,PLAIN-3085,MED-716,26.23
cross-encoder,PLAIN-3085,MED-3987,21.06
cross-encoder,PLAIN-3085,MED-4566,26.02
cross-encoder,PLAIN-3085,MED-3988,35.22
cross-encoder,PLAIN-3085,MED-921,24.67
cross-encoder,PLAIN-3085,MED-4575,23.63
cross-encoder,PLAIN-3085,MED-919,23.52
cross-encoder,PLAIN-3085,MED-3986,35.6
cross-encoder,PLAIN-3085,MED-4574,27.58
cross-encoder,PLAIN-3085,MED-3985,14.98
cross-encoder,PLAIN-3085,MED-3990,25.41
cross-encoder,PLAIN-3085,MED-862,26.36
cross-encoder,PLAIN-3085,MED-922,28.77
cross-encoder,PLAIN-3085,MED-962,30.11
cross-encoder,PLAIN-3085,MED-4470,23.93
cross-encoder,PLAIN-3085,MED-1834,24.12
cross-encoder,PLAIN-3085,MED-961,32.43
cross-encoder,PLAIN-3097,MED-4590,25.22
cross-encoder,PLAIN-3097,MED-1792,23.69
cross-encoder,PLAIN-3097,MED-5019,23.79
cross-encoder,PLAIN-3097,MED-4580,25.24
cross-encoder,PLAIN-3097,MED-2491,23.08
cross-encoder,PLAIN-3097,MED-4267,25.03
cross-encoder,PLAIN-3097,MED-3206,27.48
cross-encoder,PLAIN-3097,MED-4587,32.05
cross-encoder,PLAIN-3097,MED-733,23.66
cross-encoder,PLAIN-3097,MED-5032,29.68
cross-encoder,PLAIN-3097,MED-3945,23.46
cross-encoder,PLAIN-3097,MED-4090,25.32
cross-encoder,PLAIN-3097,MED-1846,24.3
cross-encoder,PLAIN-3097,MED-4862,32.19
cross-encoder,PLAIN-3097,MED-942,18.32
cross-encoder,PLAIN-3097,MED-3908,26.26
cross-encoder,PLAIN-3097,MED-5082,30.77
cross-encoder,PLAIN-3097,MED-4091,34.74
cross-encoder,PLAIN-3097,MED-1670,34.18
cross-encoder,PLAIN-3097,MED-4414,30.12
cross-encoder,PLAIN-3116,MED-2924,25.41
cross-encoder,PLAIN-3116,MED-2665,21.06
cross-encoder,PLAIN-3116,MED-4900,25.82
cross-encoder,PLAIN-3116,MED-3718,24.2
cross-encoder,PLAIN-3116,MED-5083,24.69
cross-encoder,PLAIN-3116,MED-4328,27.09
cross-encoder,PLAIN-3116,MED-1553,24.65
cross-encoder,PLAIN-3116,MED-3738,26.5
cross-encoder,PLAIN-3116,MED-1676,28.11
cross-encoder,PLAIN-3116,MED-1559,30.03
cross-encoder,PLAIN-3116,MED-2525,26.28
cross-encoder,PLAIN-3116,MED-2922,28.13
cross-encoder,PLAIN-3116,MED-3748,24.5
cross-encoder,PLAIN-3116,MED-1558,18.43
cross-encoder,PLAIN-3116,MED-5266,25.13
cross-encoder,PLAIN-3116,MED-5123,23.37
cross-encoder,PLAIN-3116,MED-1671,24.77
cross-encoder,PLAIN-3116,MED-3929,28.08
cross-encoder,PLAIN-3116,MED-2951,21.68
cross-encoder,PLAIN-3116,MED-4689,23.46
cross-encoder,PLAIN-3131,MED-3109,12.83
cross-encoder,PLAIN-3131,MED-2291,21.99
cross-encoder,PLAIN-3131,MED-4695,19.8
cross-encoder,PLAIN-3131,MED-4236,21.34
cross-encoder,PLAIN-3131,MED-4619,31.22
cross-encoder,PLAIN-3131,MED-3359,18.92
cross-encoder,PLAIN-3131,MED-3386,23.15
cross-encoder,PLAIN-3131,MED-2762,21.86
cross-encoder,PLAIN-3131,MED-4600,21.66
cross-encoder,PLAIN-3131,MED-940,27.96
cross-encoder,PLAIN-3131,MED-1352,21.09
cross-encoder,PLAIN-3131,MED-4226,14.97
cross-encoder,PLAIN-3131,MED-5283,24.85
cross-encoder,PLAIN-3131,MED-3776,23.37
cross-encoder,PLAIN-3131,MED-1173,20.79
cross-encoder,PLAIN-3131,MED-4034,23.39
cross-encoder,PLAIN-3131,MED-1378,23.35
cross-encoder,PLAIN-3131,MED-4455,29.85
cross-encoder,PLAIN-3131,MED-2800,28.07
cross-encoder,PLAIN-3131,MED-4980,26.26
cross-encoder,PLAIN-3141,MED-4235,18.78
cross-encoder,PLAIN-3141,MED-4160,29.98
cross-encoder,PLAIN-3141,MED-2827,29.16
cross-encoder,PLAIN-3141,MED-831,31.69
cross-encoder,PLAIN-3141,MED-1592,30.76
cross-encoder,PLAIN-3141,MED-4159,29.02
cross-encoder,PLAIN-3141,MED-1732,29.2
cross-encoder,PLAIN-3141,MED-3307,25.3
cross-encoder,PLAIN-3141,MED-4644,26.49
cross-encoder,PLAIN-3141,MED-2647,30.88
cross-encoder,PLAIN-3141,MED-5184,15.03
cross-encoder,PLAIN-3141,MED-2979,32.77
cross-encoder,PLAIN-3141,MED-3462,28.19
cross-encoder,PLAIN-3141,MED-332,25.85
cross-encoder,PLAIN-3141,MED-4662,25.3
cross-encoder,PLAIN-3141,MED-3795,28.41
cross-encoder,PLAIN-3141,MED-2643,28.63
cross-encoder,PLAIN-3141,MED-4541,28.75
cross-encoder,PLAIN-3141,MED-3311,26.0
cross-encoder,PLAIN-3141,MED-3701,26.18
cross-encoder,PLAIN-3151,MED-4595,17.17
cross-encoder,PLAIN-3151,MED-4560,25.66
cross-encoder,PLAIN-3151,MED-2763,17.83
cross-encoder,PLAIN-3151,MED-1513,14.98
cross-encoder,PLAIN-3151,MED-1625,19.74
cross-encoder,PLAIN-3151,MED-4107,24.71
cross-encoder,PLAIN-3151,MED-3601,26.35
cross-encoder,PLAIN-3151,MED-4668,33.23
cross-encoder,PLAIN-3151,MED-1540,21.25
cross-encoder,PLAIN-3151,MED-4660,31.02
cross-encoder,PLAIN-3151,MED-2670,30.97
cross-encoder,PLAIN-3151,MED-3711,29.01
cross-encoder,PLAIN-3151,MED-5228,28.23
cross-encoder,PLAIN-3151,MED-3381,26.75
cross-encoder,PLAIN-3151,MED-4664,19.01
cross-encoder,PLAIN-3151,MED-3163,23.17
cross-encoder,PLAIN-3151,MED-3444,24.87
cross-encoder,PLAIN-3151,MED-1290,11.23
cross-encoder,PLAIN-3151,MED-4812,24.48
cross-encoder,PLAIN-3151,MED-3445,30.41
cross-encoder,PLAIN-3161,MED-4677,29.39
cross-encoder,PLAIN-3161,MED-1416,25.64
cross-encoder,PLAIN-3161,MED-2063,32.47
cross-encoder,PLAIN-3161,MED-4871,26.8
cross-encoder,PLAIN-3161,MED-1223,23.89
cross-encoder,PLAIN-3161,MED-1378,25.74
cross-encoder,PLAIN-3161,MED-1229,29.77
cross-encoder,PLAIN-3161,MED-2123,31.82
cross-encoder,PLAIN-3161,MED-4899,23.41
cross-encoder,PLAIN-3161,MED-2126,25.42
cross-encoder,PLAIN-3161,MED-899,32.75
cross-encoder,PLAIN-3161,MED-2653,33.09
cross-encoder,PLAIN-3161,MED-2772,25.41
cross-encoder,PLAIN-3161,MED-1338,27.92
cross-encoder,PLAIN-3161,MED-4664,17.28
cross-encoder,PLAIN-3161,MED-2771,27.19
cross-encoder,PLAIN-3161,MED-5134,24.66
cross-encoder,PLAIN-3161,MED-4396,32.14
cross-encoder,PLAIN-3161,MED-2136,33.1
cross-encoder,PLAIN-3161,MED-2056,28.22
cross-encoder,PLAIN-3171,MED-2333,25.25
cross-encoder,PLAIN-3171,MED-3247,22.5
cross-encoder,PLAIN-3171,MED-1504,18.13
cross-encoder,PLAIN-3171,MED-5018,22.76
cross-encoder,PLAIN-3171,MED-4170,31.4
cross-encoder,PLAIN-3171,MED-1021,25.4
cross-encoder,PLAIN-3171,MED-2117,25.22
cross-encoder,PLAIN-3171,MED-1501,24.75
cross-encoder,PLAIN-3171,MED-1502,21.92
cross-encoder,PLAIN-3171,MED-4840,23.82
cross-encoder,PLAIN-3171,MED-4292,27.39
cross-encoder,PLAIN-3171,MED-5123,25.28
cross-encoder,PLAIN-3171,MED-1498,21.03
cross-encoder,PLAIN-3171,MED-2716,24.02
cross-encoder,PLAIN-3171,MED-5238,23.25
cross-encoder,PLAIN-3171,MED-4452,23.19
cross-encoder,PLAIN-3171,MED-3690,28.21
cross-encoder,PLAIN-3171,MED-4825,26.03
cross-encoder,PLAIN-3171,MED-2429,24.92
cross-encoder,PLAIN-3171,MED-1014,25.58
cross-encoder,PLAIN-3181,MED-3109,16.26
cross-encoder,PLAIN-3181,MED-2291,22.64
cross-encoder,PLAIN-3181,MED-3359,21.78
cross-encoder,PLAIN-3181,MED-4525,25.46
cross-encoder,PLAIN-3181,MED-1366,21.41
cross-encoder,PLAIN-3181,MED-4695,24.02
cross-encoder,PLAIN-3181,MED-4366,28.34
cross-encoder,PLAIN-3181,MED-4236,20.42
cross-encoder,PLAIN-3181,MED-4560,27.35
cross-encoder,PLAIN-3181,MED-2451,26.15
cross-encoder,PLAIN-3181,MED-4526,32.07
cross-encoder,PLAIN-3181,MED-1790,17.18
cross-encoder,PLAIN-3181,MED-1500,21.33
cross-encoder,PLAIN-3181,MED-2453,25.62
cross-encoder,PLAIN-3181,MED-3386,21.35
cross-encoder,PLAIN-3181,MED-5022,10.67
cross-encoder,PLAIN-3181,MED-3348,17.26
cross-encoder,PLAIN-3181,MED-1792,22.44
cross-encoder,PLAIN-3181,MED-4600,16.22
cross-encoder,PLAIN-3181,MED-4113,25.13
cross-encoder,PLAIN-3191,MED-4961,23.99
cross-encoder,PLAIN-3191,MED-3662,30.14
cross-encoder,PLAIN-3191,MED-928,34.5
cross-encoder,PLAIN-3191,MED-1569,13.83
cross-encoder,PLAIN-3191,MED-2751,22.13
cross-encoder,PLAIN-3191,MED-839,28.27
cross-encoder,PLAIN-3191,MED-4114,29.97
cross-encoder,PLAIN-3191,MED-4525,28.9
cross-encoder,PLAIN-3191,MED-1831,25.98
cross-encoder,PLAIN-3191,MED-4959,26.07
cross-encoder,PLAIN-3191,MED-927,28.29
cross-encoder,PLAIN-3191,MED-1570,28.56
cross-encoder,PLAIN-3191,MED-4730,24.18
cross-encoder,PLAIN-3191,MED-4360,20.25
cross-encoder,PLAIN-3191,MED-4731,25.7
cross-encoder,PLAIN-3191,MED-3515,15.07
cross-encoder,PLAIN-3191,MED-1266,30.26
cross-encoder,PLAIN-3191,MED-2750,24.59
cross-encoder,PLAIN-3191,MED-2412,25.85
cross-encoder,PLAIN-3191,MED-4943,36.23
cross-encoder,PLAIN-3201,MED-2117,29.78
cross-encoder,PLAIN-3201,MED-2120,25.48
cross-encoder,PLAIN-3201,MED-4394,22.34
cross-encoder,PLAIN-3201,MED-4896,24.46
cross-encoder,PLAIN-3201,MED-4752,23.26
cross-encoder,PLAIN-3201,MED-2121,25.76
cross-encoder,PLAIN-3201,MED-4398,33.34
cross-encoder,PLAIN-3201,MED-5106,32.1
cross-encoder,PLAIN-3201,MED-4396,27.99
cross-encoder,PLAIN-3201,MED-2124,22.94
cross-encoder,PLAIN-3201,MED-2116,20.23
cross-encoder,PLAIN-3201,MED-5107,11.85
cross-encoder,PLAIN-3201,MED-2122,20.5
cross-encoder,PLAIN-3201,MED-2114,29.06
cross-encoder,PLAIN-3201,MED-3856,25.39
cross-encoder,PLAIN-3201,MED-4897,28.3
cross-encoder,PLAIN-3201,MED-2773,27.27
cross-encoder,PLAIN-3201,MED-4126,12.75
cross-encoder,PLAIN-3201,MED-2616,26.53
cross-encoder,PLAIN-3201,MED-2101,28.6
cross-encoder,PLAIN-3211,MED-2098,25.63
cross-encoder,PLAIN-3211,MED-2900,22.32
cross-encoder,PLAIN-3211,MED-5234,29.32
cross-encoder,PLAIN-3211,MED-4353,25.49
cross-encoder,PLAIN-3211,MED-2980,27.97
cross-encoder,PLAIN-3211,MED-1515,30.47
cross-encoder,PLAIN-3211,MED-3012,27.89
cross-encoder,PLAIN-3211,MED-2790,30.67
cross-encoder,PLAIN-3211,MED-898,21.86
cross-encoder,PLAIN-3211,MED-3774,19.76
cross-encoder,PLAIN-3211,MED-3058,20.2
cross-encoder,PLAIN-3211,MED-5347,25.83
cross-encoder,PLAIN-3211,MED-2712,20.65
cross-encoder,PLAIN-3211,MED-5093,27.66
cross-encoder,PLAIN-3211,MED-5207,14.08
cross-encoder,PLAIN-3211,MED-4137,31.53
cross-encoder,PLAIN-3211,MED-2921,24.08
cross-encoder,PLAIN-3211,MED-3019,21.92
cross-encoder,PLAIN-3211,MED-4139,32.75
cross-encoder,PLAIN-3211,MED-1645,28.35
cross-encoder,PLAIN-3221,MED-983,29.12
cross-encoder,PLAIN-3221,MED-2212,21.18
cross-encoder,PLAIN-3221,MED-2590,22.7
cross-encoder,PLAIN-3221,MED-987,25.14
cross-encoder,PLAIN-3221,MED-2699,25.41
cross-encoder,PLAIN-3221,MED-4669,27.73
